block_id,corridor_id,date,start_time,end_time,available,expected_train_count,traffic_level
B-005565,C04,2026-09-17,16:00,18:00,0,3,MEDIUM
B-005566,C04,2026-09-17,18:00,20:00,1,4,MEDIUM
B-005567,C04,2026-09-17,20:00,22:00,0,5,MEDIUM
B-005568,C04,2026-09-17,22:00,00:00,1,2,LOW
B-005569,C05,2026-09-17,00:00,02:00,1,3,MEDIUM
B-005570,C05,2026-09-17,02:00,04:00,0,5,MEDIUM
B-005571,C05,2026-09-17,04:00,06:00,1,2,LOW
B-005572,C05,2026-09-17,06:00,08:00,1,3,MEDIUM
B-005573,C05,2026-09-17,08:00,10:00,0,7,HIGH
B-005574,C05,2026-09-17,10:00,12:00,0,11,HIGH
B-005575,C05,2026-09-17,12:00,14:00,1,4,MEDIUM
B-005576,C05,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005577,C05,2026-09-17,16:00,18:00,1,4,MEDIUM
B-005578,C05,2026-09-17,18:00,20:00,0,8,HIGH
B-005579,C05,2026-09-17,20:00,22:00,0,8,HIGH
B-005580,C05,2026-09-17,22:00,00:00,1,3,MEDIUM
B-005581,C06,2026-09-17,00:00,02:00,1,2,LOW
B-005582,C06,2026-09-17,02:00,04:00,1,2,LOW
B-005583,C06,2026-09-17,04:00,06:00,1,1,LOW
B-005584,C06,2026-09-17,06:00,08:00,1,2,LOW
B-005585,C06,2026-09-17,08:00,10:00,0,5,MEDIUM
B-005586,C06,2026-09-17,10:00,12:00,0,6,HIGH
B-005587,C06,2026-09-17,12:00,14:00,1,2,LOW
B-005588,C06,2026-09-17,14:00,16:00,0,7,HIGH
B-005589,C06,2026-09-17,16:00,18:00,1,2,LOW
B-005590,C06,2026-09-17,18:00,20:00,0,9,HIGH
B-005591,C06,2026-09-17,20:00,22:00,1,2,LOW
B-005592,C06,2026-09-17,22:00,00:00,1,1,LOW
B-005593,C07,2026-09-17,00:00,02:00,1,1,LOW
B-005594,C07,2026-09-17,02:00,04:00,1,2,LOW
B-005595,C07,2026-09-17,04:00,06:00,1,1,LOW
B-005596,C07,2026-09-17,06:00,08:00,1,3,MEDIUM
B-005597,C07,2026-09-17,08:00,10:00,0,5,MEDIUM
B-005598,C07,2026-09-17,10:00,12:00,0,6,HIGH
B-005599,C07,2026-09-17,12:00,14:00,1,4,MEDIUM
B-005600,C07,2026-09-17,14:00,16:00,1,0,LOW
B-005601,C07,2026-09-17,16:00,18:00,1,1,LOW
B-005602,C07,2026-09-17,18:00,20:00,0,3,MEDIUM
B-005603,C07,2026-09-17,20:00,22:00,0,4,MEDIUM
B-005604,C07,2026-09-17,22:00,00:00,1,3,MEDIUM
B-005605,C08,2026-09-17,00:00,02:00,1,1,LOW
B-005606,C08,2026-09-17,02:00,04:00,1,1,LOW
B-005607,C08,2026-09-17,04:00,06:00,1,1,LOW
B-005608,C08,2026-09-17,06:00,08:00,0,1,LOW
B-005609,C08,2026-09-17,08:00,10:00,0,7,HIGH
B-005610,C08,2026-09-17,10:00,12:00,1,4,MEDIUM
B-005611,C08,2026-09-17,12:00,14:00,1,4,MEDIUM
B-005612,C08,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005613,C08,2026-09-17,16:00,18:00,0,5,MEDIUM
B-005614,C08,2026-09-17,18:00,20:00,0,7,HIGH
B-005615,C08,2026-09-17,20:00,22:00,0,7,HIGH
B-005616,C08,2026-09-17,22:00,00:00,1,2,LOW
B-005617,C09,2026-09-17,00:00,02:00,1,1,LOW
B-005618,C09,2026-09-17,02:00,04:00,0,7,HIGH
B-005619,C09,2026-09-17,04:00,06:00,1,4,MEDIUM
B-005620,C09,2026-09-17,06:00,08:00,1,4,MEDIUM
B-005621,C09,2026-09-17,08:00,10:00,0,9,HIGH
B-005622,C09,2026-09-17,10:00,12:00,0,7,HIGH
B-005623,C09,2026-09-17,12:00,14:00,1,3,MEDIUM
B-005624,C09,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005625,C09,2026-09-17,16:00,18:00,1,0,LOW
B-005626,C09,2026-09-17,18:00,20:00,0,10,HIGH
B-005627,C09,2026-09-17,20:00,22:00,0,7,HIGH
B-005628,C09,2026-09-17,22:00,00:00,0,5,MEDIUM
B-005629,C10,2026-09-17,00:00,02:00,1,3,MEDIUM
B-005630,C10,2026-09-17,02:00,04:00,0,3,MEDIUM
B-005631,C10,2026-09-17,04:00,06:00,1,1,LOW
B-005632,C10,2026-09-17,06:00,08:00,1,3,MEDIUM
B-005633,C10,2026-09-17,08:00,10:00,1,3,MEDIUM
B-005634,C10,2026-09-17,10:00,12:00,0,9,HIGH
B-005635,C10,2026-09-17,12:00,14:00,1,2,LOW
B-005636,C10,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005637,C10,2026-09-17,16:00,18:00,1,2,LOW
B-005638,C10,2026-09-17,18:00,20:00,0,7,HIGH
B-005639,C10,2026-09-17,20:00,22:00,0,8,HIGH
B-005640,C10,2026-09-17,22:00,00:00,1,3,MEDIUM
B-005641,C11,2026-09-17,00:00,02:00,0,5,MEDIUM
B-005642,C11,2026-09-17,02:00,04:00,1,2,LOW
B-005643,C11,2026-09-17,04:00,06:00,1,1,LOW
B-005644,C11,2026-09-17,06:00,08:00,1,1,LOW
B-005645,C11,2026-09-17,08:00,10:00,0,7,HIGH
B-005646,C11,2026-09-17,10:00,12:00,1,2,LOW
B-005647,C11,2026-09-17,12:00,14:00,1,1,LOW
B-005648,C11,2026-09-17,14:00,16:00,1,4,MEDIUM
B-005649,C11,2026-09-17,16:00,18:00,1,4,MEDIUM
B-005650,C11,2026-09-17,18:00,20:00,0,7,HIGH
B-005651,C11,2026-09-17,20:00,22:00,0,9,HIGH
B-005652,C11,2026-09-17,22:00,00:00,1,3,MEDIUM
B-005653,C12,2026-09-17,00:00,02:00,1,3,MEDIUM
B-005654,C12,2026-09-17,02:00,04:00,1,3,MEDIUM
B-005655,C12,2026-09-17,04:00,06:00,0,2,LOW
B-005656,C12,2026-09-17,06:00,08:00,1,1,LOW
B-005657,C12,2026-09-17,08:00,10:00,0,10,HIGH
B-005658,C12,2026-09-17,10:00,12:00,0,4,MEDIUM
B-005659,C12,2026-09-17,12:00,14:00,1,3,MEDIUM
B-005660,C12,2026-09-17,14:00,16:00,0,6,HIGH
B-005661,C12,2026-09-17,16:00,18:00,1,4,MEDIUM
B-005662,C12,2026-09-17,18:00,20:00,0,11,HIGH
B-005663,C12,2026-09-17,20:00,22:00,1,4,MEDIUM
B-005664,C12,2026-09-17,22:00,00:00,1,2,LOW
B-005665,C13,2026-09-17,00:00,02:00,1,3,MEDIUM
B-005666,C13,2026-09-17,02:00,04:00,1,3,MEDIUM
B-005667,C13,2026-09-17,04:00,06:00,0,5,MEDIUM
B-005668,C13,2026-09-17,06:00,08:00,1,1,LOW
B-005669,C13,2026-09-17,08:00,10:00,1,3,MEDIUM
B-005670,C13,2026-09-17,10:00,12:00,0,5,MEDIUM
B-005671,C13,2026-09-17,12:00,14:00,1,2,LOW
B-005672,C13,2026-09-17,14:00,16:00,1,4,MEDIUM
B-005673,C13,2026-09-17,16:00,18:00,0,5,MEDIUM
B-005674,C13,2026-09-17,18:00,20:00,0,9,HIGH
B-005675,C13,2026-09-17,20:00,22:00,0,8,HIGH
B-005676,C13,2026-09-17,22:00,00:00,1,1,LOW
B-005677,C14,2026-09-17,00:00,02:00,1,3,MEDIUM
B-005678,C14,2026-09-17,02:00,04:00,1,3,MEDIUM
B-005679,C14,2026-09-17,04:00,06:00,1,1,LOW
B-005680,C14,2026-09-17,06:00,08:00,1,1,LOW
B-005681,C14,2026-09-17,08:00,10:00,0,10,HIGH
B-005682,C14,2026-09-17,10:00,12:00,0,7,HIGH
B-005683,C14,2026-09-17,12:00,14:00,1,3,MEDIUM
B-005684,C14,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005685,C14,2026-09-17,16:00,18:00,1,3,MEDIUM
B-005686,C14,2026-09-17,18:00,20:00,0,6,HIGH
B-005687,C14,2026-09-17,20:00,22:00,0,7,HIGH
B-005688,C14,2026-09-17,22:00,00:00,1,3,MEDIUM
B-005689,C15,2026-09-17,00:00,02:00,1,2,LOW
B-005690,C15,2026-09-17,02:00,04:00,1,3,MEDIUM
B-005691,C15,2026-09-17,04:00,06:00,1,1,LOW
B-005692,C15,2026-09-17,06:00,08:00,0,1,LOW
B-005693,C15,2026-09-17,08:00,10:00,0,7,HIGH
B-005694,C15,2026-09-17,10:00,12:00,0,9,HIGH
B-005695,C15,2026-09-17,12:00,14:00,1,4,MEDIUM
B-005696,C15,2026-09-17,14:00,16:00,0,1,LOW
B-005697,C15,2026-09-17,16:00,18:00,1,1,LOW
B-005698,C15,2026-09-17,18:00,20:00,0,8,HIGH
B-005699,C15,2026-09-17,20:00,22:00,0,7,HIGH
B-005700,C15,2026-09-17,22:00,00:00,1,2,LOW
B-005701,C16,2026-09-17,00:00,02:00,1,0,LOW
B-005702,C16,2026-09-17,02:00,04:00,1,1,LOW
B-005703,C16,2026-09-17,04:00,06:00,1,4,MEDIUM
B-005704,C16,2026-09-17,06:00,08:00,1,0,LOW
B-005705,C16,2026-09-17,08:00,10:00,0,7,HIGH
B-005706,C16,2026-09-17,10:00,12:00,0,7,HIGH
B-005707,C16,2026-09-17,12:00,14:00,0,5,MEDIUM
B-005708,C16,2026-09-17,14:00,16:00,1,1,LOW
B-005709,C16,2026-09-17,16:00,18:00,0,1,LOW
B-005710,C16,2026-09-17,18:00,20:00,0,7,HIGH
B-005711,C16,2026-09-17,20:00,22:00,0,6,HIGH
B-005712,C16,2026-09-17,22:00,00:00,0,0,LOW
B-005713,C17,2026-09-17,00:00,02:00,1,4,MEDIUM
B-005714,C17,2026-09-17,02:00,04:00,0,2,LOW
B-005715,C17,2026-09-17,04:00,06:00,1,2,LOW
B-005716,C17,2026-09-17,06:00,08:00,1,1,LOW
B-005717,C17,2026-09-17,08:00,10:00,0,6,HIGH
B-005718,C17,2026-09-17,10:00,12:00,0,9,HIGH
B-005719,C17,2026-09-17,12:00,14:00,1,1,LOW
B-005720,C17,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005721,C17,2026-09-17,16:00,18:00,1,2,LOW
B-005722,C17,2026-09-17,18:00,20:00,0,5,MEDIUM
B-005723,C17,2026-09-17,20:00,22:00,0,6,HIGH
B-005724,C17,2026-09-17,22:00,00:00,0,5,MEDIUM
B-005725,C18,2026-09-17,00:00,02:00,1,0,LOW
B-005726,C18,2026-09-17,02:00,04:00,1,4,MEDIUM
B-005727,C18,2026-09-17,04:00,06:00,1,4,MEDIUM
B-005728,C18,2026-09-17,06:00,08:00,1,1,LOW
B-005729,C18,2026-09-17,08:00,10:00,0,9,HIGH
B-005730,C18,2026-09-17,10:00,12:00,0,6,HIGH
B-005731,C18,2026-09-17,12:00,14:00,1,2,LOW
B-005732,C18,2026-09-17,14:00,16:00,1,3,MEDIUM
B-005733,C18,2026-09-17,16:00,18:00,1,2,LOW
B-005734,C18,2026-09-17,18:00,20:00,0,7,HIGH
B-005735,C18,2026-09-17,20:00,22:00,0,7,HIGH
B-005736,C18,2026-09-17,22:00,00:00,1,1,LOW
B-005737,C19,2026-09-17,00:00,02:00,1,1,LOW
B-005738,C19,2026-09-17,02:00,04:00,1,3,MEDIUM
B-005739,C19,2026-09-17,04:00,06:00,1,3,MEDIUM
B-005740,C19,2026-09-17,06:00,08:00,1,4,MEDIUM
B-005741,C19,2026-09-17,08:00,10:00,1,4,MEDIUM
B-005742,C19,2026-09-17,10:00,12:00,0,6,HIGH
B-005743,C19,2026-09-17,12:00,14:00,1,2,LOW
B-005744,C19,2026-09-17,14:00,16:00,0,5,MEDIUM
B-005745,C19,2026-09-17,16:00,18:00,1,4,MEDIUM
B-005746,C19,2026-09-17,18:00,20:00,0,5,MEDIUM
B-005747,C19,2026-09-17,20:00,22:00,0,7,HIGH
B-005748,C19,2026-09-17,22:00,00:00,1,1,LOW
B-005749,C20,2026-09-17,00:00,02:00,1,2,LOW
B-005750,C20,2026-09-17,02:00,04:00,1,2,LOW
B-005751,C20,2026-09-17,04:00,06:00,1,2,LOW
B-005752,C20,2026-09-17,06:00,08:00,1,3,MEDIUM
B-005753,C20,2026-09-17,08:00,10:00,0,8,HIGH
B-005754,C20,2026-09-17,10:00,12:00,0,7,HIGH
B-005755,C20,2026-09-17,12:00,14:00,0,2,LOW
B-005756,C20,2026-09-17,14:00,16:00,1,4,MEDIUM
B-005757,C20,2026-09-17,16:00,18:00,1,4,MEDIUM
B-005758,C20,2026-09-17,18:00,20:00,0,6,HIGH
B-005759,C20,2026-09-17,20:00,22:00,1,3,MEDIUM
B-005760,C20,2026-09-17,22:00,00:00,0,5,MEDIUM
B-005761,C01,2026-09-18,00:00,02:00,1,4,MEDIUM
B-005762,C01,2026-09-18,02:00,04:00,1,2,LOW
B-005763,C01,2026-09-18,04:00,06:00,1,2,LOW
B-005764,C01,2026-09-18,06:00,08:00,1,4,MEDIUM
B-005765,C01,2026-09-18,08:00,10:00,0,7,HIGH
B-005766,C01,2026-09-18,10:00,12:00,0,7,HIGH
B-005767,C01,2026-09-18,12:00,14:00,0,3,MEDIUM
B-005768,C01,2026-09-18,14:00,16:00,1,2,LOW
B-005769,C01,2026-09-18,16:00,18:00,1,2,LOW
B-005770,C01,2026-09-18,18:00,20:00,0,5,MEDIUM
B-005771,C01,2026-09-18,20:00,22:00,0,9,HIGH
B-005772,C01,2026-09-18,22:00,00:00,1,1,LOW
B-005773,C02,2026-09-18,00:00,02:00,1,0,LOW
B-005774,C02,2026-09-18,02:00,04:00,1,2,LOW
B-005775,C02,2026-09-18,04:00,06:00,1,4,MEDIUM
B-005776,C02,2026-09-18,06:00,08:00,1,3,MEDIUM
B-005777,C02,2026-09-18,08:00,10:00,0,5,MEDIUM
B-005778,C02,2026-09-18,10:00,12:00,1,4,MEDIUM
B-005779,C02,2026-09-18,12:00,14:00,0,5,MEDIUM
B-005780,C02,2026-09-18,14:00,16:00,1,2,LOW
B-005781,C02,2026-09-18,16:00,18:00,1,2,LOW
B-005782,C02,2026-09-18,18:00,20:00,0,7,HIGH
B-005783,C02,2026-09-18,20:00,22:00,0,6,HIGH
B-005784,C02,2026-09-18,22:00,00:00,1,3,MEDIUM
B-005785,C03,2026-09-18,00:00,02:00,1,4,MEDIUM
B-005786,C03,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005787,C03,2026-09-18,04:00,06:00,1,2,LOW
B-005788,C03,2026-09-18,06:00,08:00,0,4,MEDIUM
B-005789,C03,2026-09-18,08:00,10:00,0,7,HIGH
B-005790,C03,2026-09-18,10:00,12:00,0,5,MEDIUM
B-005791,C03,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005792,C03,2026-09-18,14:00,16:00,1,3,MEDIUM
B-005793,C03,2026-09-18,16:00,18:00,0,5,MEDIUM
B-005794,C03,2026-09-18,18:00,20:00,1,3,MEDIUM
B-005795,C03,2026-09-18,20:00,22:00,0,7,HIGH
B-005796,C03,2026-09-18,22:00,00:00,0,4,MEDIUM
B-005797,C04,2026-09-18,00:00,02:00,1,2,LOW
B-005798,C04,2026-09-18,02:00,04:00,1,1,LOW
B-005799,C04,2026-09-18,04:00,06:00,1,1,LOW
B-005800,C04,2026-09-18,06:00,08:00,1,1,LOW
B-005801,C04,2026-09-18,08:00,10:00,1,4,MEDIUM
B-005802,C04,2026-09-18,10:00,12:00,0,5,MEDIUM
B-005803,C04,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005804,C04,2026-09-18,14:00,16:00,1,0,LOW
B-005805,C04,2026-09-18,16:00,18:00,1,1,LOW
B-005806,C04,2026-09-18,18:00,20:00,0,6,HIGH
B-005807,C04,2026-09-18,20:00,22:00,0,6,HIGH
B-005808,C04,2026-09-18,22:00,00:00,1,3,MEDIUM
B-005809,C05,2026-09-18,00:00,02:00,1,4,MEDIUM
B-005810,C05,2026-09-18,02:00,04:00,0,4,MEDIUM
B-005811,C05,2026-09-18,04:00,06:00,0,1,LOW
B-005812,C05,2026-09-18,06:00,08:00,1,1,LOW
B-005813,C05,2026-09-18,08:00,10:00,0,10,HIGH
B-005814,C05,2026-09-18,10:00,12:00,0,7,HIGH
B-005815,C05,2026-09-18,12:00,14:00,0,2,LOW
B-005816,C05,2026-09-18,14:00,16:00,1,1,LOW
B-005817,C05,2026-09-18,16:00,18:00,1,2,LOW
B-005818,C05,2026-09-18,18:00,20:00,0,5,MEDIUM
B-005819,C05,2026-09-18,20:00,22:00,0,7,HIGH
B-005820,C05,2026-09-18,22:00,00:00,0,5,MEDIUM
B-005821,C06,2026-09-18,00:00,02:00,1,4,MEDIUM
B-005822,C06,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005823,C06,2026-09-18,04:00,06:00,1,2,LOW
B-005824,C06,2026-09-18,06:00,08:00,1,2,LOW
B-005825,C06,2026-09-18,08:00,10:00,0,6,HIGH
B-005826,C06,2026-09-18,10:00,12:00,0,7,HIGH
B-005827,C06,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005828,C06,2026-09-18,14:00,16:00,1,2,LOW
B-005829,C06,2026-09-18,16:00,18:00,1,1,LOW
B-005830,C06,2026-09-18,18:00,20:00,0,8,HIGH
B-005831,C06,2026-09-18,20:00,22:00,0,6,HIGH
B-005832,C06,2026-09-18,22:00,00:00,1,4,MEDIUM
B-005833,C07,2026-09-18,00:00,02:00,1,2,LOW
B-005834,C07,2026-09-18,02:00,04:00,1,1,LOW
B-005835,C07,2026-09-18,04:00,06:00,1,2,LOW
B-005836,C07,2026-09-18,06:00,08:00,1,2,LOW
B-005837,C07,2026-09-18,08:00,10:00,0,7,HIGH
B-005838,C07,2026-09-18,10:00,12:00,0,9,HIGH
B-005839,C07,2026-09-18,12:00,14:00,1,2,LOW
B-005840,C07,2026-09-18,14:00,16:00,1,1,LOW
B-005841,C07,2026-09-18,16:00,18:00,0,7,HIGH
B-005842,C07,2026-09-18,18:00,20:00,0,6,HIGH
B-005843,C07,2026-09-18,20:00,22:00,0,7,HIGH
B-005844,C07,2026-09-18,22:00,00:00,1,3,MEDIUM
B-005845,C08,2026-09-18,00:00,02:00,1,3,MEDIUM
B-005846,C08,2026-09-18,02:00,04:00,0,8,HIGH
B-005847,C08,2026-09-18,04:00,06:00,1,4,MEDIUM
B-005848,C08,2026-09-18,06:00,08:00,1,2,LOW
B-005849,C08,2026-09-18,08:00,10:00,0,5,MEDIUM
B-005850,C08,2026-09-18,10:00,12:00,0,7,HIGH
B-005851,C08,2026-09-18,12:00,14:00,1,0,LOW
B-005852,C08,2026-09-18,14:00,16:00,0,6,HIGH
B-005853,C08,2026-09-18,16:00,18:00,1,1,LOW
B-005854,C08,2026-09-18,18:00,20:00,0,6,HIGH
B-005855,C08,2026-09-18,20:00,22:00,0,7,HIGH
B-005856,C08,2026-09-18,22:00,00:00,1,2,LOW
B-005857,C09,2026-09-18,00:00,02:00,1,2,LOW
B-005858,C09,2026-09-18,02:00,04:00,1,4,MEDIUM
B-005859,C09,2026-09-18,04:00,06:00,1,3,MEDIUM
B-005860,C09,2026-09-18,06:00,08:00,1,3,MEDIUM
B-005861,C09,2026-09-18,08:00,10:00,0,6,HIGH
B-005862,C09,2026-09-18,10:00,12:00,1,4,MEDIUM
B-005863,C09,2026-09-18,12:00,14:00,1,2,LOW
B-005864,C09,2026-09-18,14:00,16:00,1,2,LOW
B-005865,C09,2026-09-18,16:00,18:00,1,3,MEDIUM
B-005866,C09,2026-09-18,18:00,20:00,0,5,MEDIUM
B-005867,C09,2026-09-18,20:00,22:00,0,6,HIGH
B-005868,C09,2026-09-18,22:00,00:00,0,5,MEDIUM
B-005869,C10,2026-09-18,00:00,02:00,1,1,LOW
B-005870,C10,2026-09-18,02:00,04:00,1,2,LOW
B-005871,C10,2026-09-18,04:00,06:00,1,3,MEDIUM
B-005872,C10,2026-09-18,06:00,08:00,1,4,MEDIUM
B-005873,C10,2026-09-18,08:00,10:00,0,8,HIGH
B-005874,C10,2026-09-18,10:00,12:00,0,8,HIGH
B-005875,C10,2026-09-18,12:00,14:00,0,7,HIGH
B-005876,C10,2026-09-18,14:00,16:00,1,2,LOW
B-005877,C10,2026-09-18,16:00,18:00,1,3,MEDIUM
B-005878,C10,2026-09-18,18:00,20:00,1,4,MEDIUM
B-005879,C10,2026-09-18,20:00,22:00,1,4,MEDIUM
B-005880,C10,2026-09-18,22:00,00:00,1,4,MEDIUM
B-005881,C11,2026-09-18,00:00,02:00,1,1,LOW
B-005882,C11,2026-09-18,02:00,04:00,1,0,LOW
B-005883,C11,2026-09-18,04:00,06:00,1,1,LOW
B-005884,C11,2026-09-18,06:00,08:00,1,4,MEDIUM
B-005885,C11,2026-09-18,08:00,10:00,0,9,HIGH
B-005886,C11,2026-09-18,10:00,12:00,0,7,HIGH
B-005887,C11,2026-09-18,12:00,14:00,1,1,LOW
B-005888,C11,2026-09-18,14:00,16:00,1,1,LOW
B-005889,C11,2026-09-18,16:00,18:00,1,1,LOW
B-005890,C11,2026-09-18,18:00,20:00,0,5,MEDIUM
B-005891,C11,2026-09-18,20:00,22:00,0,8,HIGH
B-005892,C11,2026-09-18,22:00,00:00,1,1,LOW
B-005893,C12,2026-09-18,00:00,02:00,1,1,LOW
B-005894,C12,2026-09-18,02:00,04:00,1,4,MEDIUM
B-005895,C12,2026-09-18,04:00,06:00,1,3,MEDIUM
B-005896,C12,2026-09-18,06:00,08:00,1,3,MEDIUM
B-005897,C12,2026-09-18,08:00,10:00,1,4,MEDIUM
B-005898,C12,2026-09-18,10:00,12:00,1,3,MEDIUM
B-005899,C12,2026-09-18,12:00,14:00,0,7,HIGH
B-005900,C12,2026-09-18,14:00,16:00,1,3,MEDIUM
B-005901,C12,2026-09-18,16:00,18:00,1,3,MEDIUM
B-005902,C12,2026-09-18,18:00,20:00,0,6,HIGH
B-005903,C12,2026-09-18,20:00,22:00,0,5,MEDIUM
B-005904,C12,2026-09-18,22:00,00:00,0,5,MEDIUM
B-005905,C13,2026-09-18,00:00,02:00,1,0,LOW
B-005906,C13,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005907,C13,2026-09-18,04:00,06:00,1,1,LOW
B-005908,C13,2026-09-18,06:00,08:00,1,1,LOW
B-005909,C13,2026-09-18,08:00,10:00,0,6,HIGH
B-005910,C13,2026-09-18,10:00,12:00,0,6,HIGH
B-005911,C13,2026-09-18,12:00,14:00,1,1,LOW
B-005912,C13,2026-09-18,14:00,16:00,0,6,HIGH
B-005913,C13,2026-09-18,16:00,18:00,0,7,HIGH
B-005914,C13,2026-09-18,18:00,20:00,0,6,HIGH
B-005915,C13,2026-09-18,20:00,22:00,0,7,HIGH
B-005916,C13,2026-09-18,22:00,00:00,1,3,MEDIUM
B-005917,C14,2026-09-18,00:00,02:00,1,3,MEDIUM
B-005918,C14,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005919,C14,2026-09-18,04:00,06:00,1,2,LOW
B-005920,C14,2026-09-18,06:00,08:00,0,5,MEDIUM
B-005921,C14,2026-09-18,08:00,10:00,0,7,HIGH
B-005922,C14,2026-09-18,10:00,12:00,1,4,MEDIUM
B-005923,C14,2026-09-18,12:00,14:00,0,3,MEDIUM
B-005924,C14,2026-09-18,14:00,16:00,1,3,MEDIUM
B-005925,C14,2026-09-18,16:00,18:00,1,2,LOW
B-005926,C14,2026-09-18,18:00,20:00,0,6,HIGH
B-005927,C14,2026-09-18,20:00,22:00,0,6,HIGH
B-005928,C14,2026-09-18,22:00,00:00,1,4,MEDIUM
B-005929,C15,2026-09-18,00:00,02:00,1,2,LOW
B-005930,C15,2026-09-18,02:00,04:00,1,1,LOW
B-005931,C15,2026-09-18,04:00,06:00,0,5,MEDIUM
B-005932,C15,2026-09-18,06:00,08:00,1,3,MEDIUM
B-005933,C15,2026-09-18,08:00,10:00,0,7,HIGH
B-005934,C15,2026-09-18,10:00,12:00,0,7,HIGH
B-005935,C15,2026-09-18,12:00,14:00,0,5,MEDIUM
B-005936,C15,2026-09-18,14:00,16:00,0,2,LOW
B-005937,C15,2026-09-18,16:00,18:00,1,1,LOW
B-005938,C15,2026-09-18,18:00,20:00,0,7,HIGH
B-005939,C15,2026-09-18,20:00,22:00,0,9,HIGH
B-005940,C15,2026-09-18,22:00,00:00,0,7,HIGH
B-005941,C16,2026-09-18,00:00,02:00,0,4,MEDIUM
B-005942,C16,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005943,C16,2026-09-18,04:00,06:00,1,3,MEDIUM
B-005944,C16,2026-09-18,06:00,08:00,1,0,LOW
B-005945,C16,2026-09-18,08:00,10:00,0,6,HIGH
B-005946,C16,2026-09-18,10:00,12:00,1,3,MEDIUM
B-005947,C16,2026-09-18,12:00,14:00,0,5,MEDIUM
B-005948,C16,2026-09-18,14:00,16:00,1,4,MEDIUM
B-005949,C16,2026-09-18,16:00,18:00,1,3,MEDIUM
B-005950,C16,2026-09-18,18:00,20:00,0,5,MEDIUM
B-005951,C16,2026-09-18,20:00,22:00,1,3,MEDIUM
B-005952,C16,2026-09-18,22:00,00:00,1,3,MEDIUM
B-005953,C17,2026-09-18,00:00,02:00,1,2,LOW
B-005954,C17,2026-09-18,02:00,04:00,1,0,LOW
B-005955,C17,2026-09-18,04:00,06:00,1,2,LOW
B-005956,C17,2026-09-18,06:00,08:00,1,2,LOW
B-005957,C17,2026-09-18,08:00,10:00,0,6,HIGH
B-005958,C17,2026-09-18,10:00,12:00,0,9,HIGH
B-005959,C17,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005960,C17,2026-09-18,14:00,16:00,1,0,LOW
B-005961,C17,2026-09-18,16:00,18:00,1,4,MEDIUM
B-005962,C17,2026-09-18,18:00,20:00,0,6,HIGH
B-005963,C17,2026-09-18,20:00,22:00,0,8,HIGH
B-005964,C17,2026-09-18,22:00,00:00,1,2,LOW
B-005965,C18,2026-09-18,00:00,02:00,1,2,LOW
B-005966,C18,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005967,C18,2026-09-18,04:00,06:00,1,4,MEDIUM
B-005968,C18,2026-09-18,06:00,08:00,1,1,LOW
B-005969,C18,2026-09-18,08:00,10:00,0,7,HIGH
B-005970,C18,2026-09-18,10:00,12:00,0,5,MEDIUM
B-005971,C18,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005972,C18,2026-09-18,14:00,16:00,1,2,LOW
B-005973,C18,2026-09-18,16:00,18:00,1,3,MEDIUM
B-005974,C18,2026-09-18,18:00,20:00,0,9,HIGH
B-005975,C18,2026-09-18,20:00,22:00,0,8,HIGH
B-005976,C18,2026-09-18,22:00,00:00,1,2,LOW
B-005977,C19,2026-09-18,00:00,02:00,1,2,LOW
B-005978,C19,2026-09-18,02:00,04:00,0,6,HIGH
B-005979,C19,2026-09-18,04:00,06:00,1,3,MEDIUM
B-005980,C19,2026-09-18,06:00,08:00,1,1,LOW
B-005981,C19,2026-09-18,08:00,10:00,0,5,MEDIUM
B-005982,C19,2026-09-18,10:00,12:00,0,5,MEDIUM
B-005983,C19,2026-09-18,12:00,14:00,1,3,MEDIUM
B-005984,C19,2026-09-18,14:00,16:00,1,1,LOW
B-005985,C19,2026-09-18,16:00,18:00,1,1,LOW
B-005986,C19,2026-09-18,18:00,20:00,1,4,MEDIUM
B-005987,C19,2026-09-18,20:00,22:00,0,6,HIGH
B-005988,C19,2026-09-18,22:00,00:00,1,4,MEDIUM
B-005989,C20,2026-09-18,00:00,02:00,1,3,MEDIUM
B-005990,C20,2026-09-18,02:00,04:00,1,3,MEDIUM
B-005991,C20,2026-09-18,04:00,06:00,1,2,LOW
B-005992,C20,2026-09-18,06:00,08:00,0,7,HIGH
B-005993,C20,2026-09-18,08:00,10:00,1,4,MEDIUM
